geo_point_2d;geo_shape;nom_dept;nom_com;insee_com;nom_station;code_station;typologie;influence;nom_poll;id_poll_ue;valeur;unite;metrique;date_debut;date_fin;statut_valid;code_epci
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;PM10;5;8.7;µg/m3;horaire;2023-08-15T09:00:00+02:00;2023-08-15T09:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;PM2.5;6001;5.7;µg/m3;horaire;2023-08-15T06:00:00+02:00;2023-08-15T06:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;PM10;5;8.8;µg/m3;horaire;2023-08-16T21:00:00+02:00;2023-08-16T21:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;PM2.5;6001;5.7;µg/m3;horaire;2023-08-16T07:00:00+02:00;2023-08-16T07:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;PM10;5;8.8;µg/m3;horaire;2023-08-16T10:00:00+02:00;2023-08-16T10:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;PM2.5;6001;5.9;µg/m3;horaire;2023-08-16T05:00:00+02:00;2023-08-16T05:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;PM10;5;8.8;µg/m3;horaire;2023-08-16T23:00:00+02:00;2023-08-16T23:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;PM2.5;6001;6.3;µg/m3;horaire;2023-08-16T00:00:00+02:00;2023-08-16T00:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;PM10;5;9.1;µg/m3;horaire;2023-08-16T20:00:00+02:00;2023-08-16T20:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;PM2.5;6001;6.3;µg/m3;horaire;2023-08-16T01:00:00+02:00;2023-08-16T01:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;PM10;5;9.1;µg/m3;horaire;2023-08-15T00:00:00+02:00;2023-08-15T00:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;PM2.5;6001;8.0;µg/m3;horaire;2023-08-18T04:00:00+02:00;2023-08-18T04:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;PM10;5;9.2;µg/m3;horaire;2023-08-16T18:00:00+02:00;2023-08-16T18:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;PM2.5;6001;8.2;µg/m3;horaire;2023-08-18T06:00:00+02:00;2023-08-18T06:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;PM10;5;9.6;µg/m3;horaire;2023-08-17T03:00:00+02:00;2023-08-17T03:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;PM2.5;6001;8.7;µg/m3;horaire;2023-08-17T16:00:00+02:00;2023-08-17T16:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;PM10;5;9.7;µg/m3;horaire;2023-08-15T04:00:00+02:00;2023-08-15T04:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;PM2.5;6001;8.7;µg/m3;horaire;2023-08-17T22:00:00+02:00;2023-08-17T22:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;PM10;5;9.8;µg/m3;horaire;2023-08-17T05:00:00+02:00;2023-08-17T05:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;PM2.5;6001;8.7;µg/m3;horaire;2023-08-17T23:00:00+02:00;2023-08-17T23:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;PM10;5;10.4;µg/m3;horaire;2023-08-17T14:00:00+02:00;2023-08-17T14:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;PM2.5;6001;8.8;µg/m3;horaire;2023-08-17T13:00:00+02:00;2023-08-17T13:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;PM10;5;11.2;µg/m3;horaire;2023-08-17T06:00:00+02:00;2023-08-17T06:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;PM2.5;6001;8.8;µg/m3;horaire;2023-08-17T15:00:00+02:00;2023-08-17T15:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;PM10;5;12.4;µg/m3;horaire;2023-08-18T01:00:00+02:00;2023-08-18T01:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;PM2.5;6001;9.1;µg/m3;horaire;2023-08-18T08:00:00+02:00;2023-08-18T08:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;PM10;5;12.5;µg/m3;horaire;2023-08-18T03:00:00+02:00;2023-08-18T03:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;PM2.5;6001;9.3;µg/m3;horaire;2023-08-17T20:00:00+02:00;2023-08-17T20:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;PM10;5;12.6;µg/m3;horaire;2023-08-18T04:00:00+02:00;2023-08-18T04:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;PM2.5;6001;10.1;µg/m3;horaire;2023-08-17T10:00:00+02:00;2023-08-17T10:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;PM10;5;12.8;µg/m3;horaire;2023-08-17T10:00:00+02:00;2023-08-17T10:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;PM2.5;6001;10.1;µg/m3;horaire;2023-08-18T11:00:00+02:00;2023-08-18T11:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;PM10;5;13.0;µg/m3;horaire;2023-08-17T21:00:00+02:00;2023-08-17T21:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;PM2.5;6001;13.1;µg/m3;horaire;2023-08-17T08:00:00+02:00;2023-08-17T08:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;PM10;5;13.3;µg/m3;horaire;2023-08-18T08:00:00+02:00;2023-08-18T08:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;3.1;µg/m3;horaire;2023-08-15T13:00:00+02:00;2023-08-15T13:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;PM10;5;14.4;µg/m3;horaire;2023-08-17T09:00:00+02:00;2023-08-17T09:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;4.2;µg/m3;horaire;2023-08-15T19:00:00+02:00;2023-08-15T19:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;PM2.5;6001;3.6;µg/m3;horaire;2023-08-15T22:00:00+02:00;2023-08-15T22:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;4.2;µg/m3;horaire;2023-08-17T15:00:00+02:00;2023-08-17T15:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;PM2.5;6001;3.6;µg/m3;horaire;2023-08-15T20:00:00+02:00;2023-08-15T20:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;4.2;µg/m3;horaire;2023-08-18T03:00:00+02:00;2023-08-18T03:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;PM2.5;6001;4.0;µg/m3;horaire;2023-08-15T16:00:00+02:00;2023-08-15T16:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;4.2;µg/m3;horaire;2023-08-17T17:00:00+02:00;2023-08-17T17:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;PM2.5;6001;4.2;µg/m3;horaire;2023-08-15T15:00:00+02:00;2023-08-15T15:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;4.2;µg/m3;horaire;2023-08-17T12:00:00+02:00;2023-08-17T12:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;PM2.5;6001;4.7;µg/m3;horaire;2023-08-14T23:00:00+02:00;2023-08-14T23:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;4.7;µg/m3;horaire;2023-08-16T17:00:00+02:00;2023-08-16T17:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;PM2.5;6001;4.8;µg/m3;horaire;2023-08-16T13:00:00+02:00;2023-08-16T13:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;4.8;µg/m3;horaire;2023-08-17T10:00:00+02:00;2023-08-17T10:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;PM2.5;6001;4.8;µg/m3;horaire;2023-08-16T20:00:00+02:00;2023-08-16T20:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;4.9;µg/m3;horaire;2023-08-16T19:00:00+02:00;2023-08-16T19:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;PM2.5;6001;4.9;µg/m3;horaire;2023-08-16T14:00:00+02:00;2023-08-16T14:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;5.0;µg/m3;horaire;2023-08-18T11:00:00+02:00;2023-08-18T11:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;PM2.5;6001;4.9;µg/m3;horaire;2023-08-17T02:00:00+02:00;2023-08-17T02:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;5.4;µg/m3;horaire;2023-08-16T11:00:00+02:00;2023-08-16T11:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;PM2.5;6001;5.0;µg/m3;horaire;2023-08-16T21:00:00+02:00;2023-08-16T21:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;6.2;µg/m3;horaire;2023-08-18T05:00:00+02:00;2023-08-18T05:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;PM2.5;6001;5.0;µg/m3;horaire;2023-08-15T01:00:00+02:00;2023-08-15T01:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;6.2;µg/m3;horaire;2023-08-17T19:00:00+02:00;2023-08-17T19:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;PM2.5;6001;5.0;µg/m3;horaire;2023-08-16T10:00:00+02:00;2023-08-16T10:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;6.2;µg/m3;horaire;2023-08-18T10:00:00+02:00;2023-08-18T10:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;PM2.5;6001;5.1;µg/m3;horaire;2023-08-15T08:00:00+02:00;2023-08-15T08:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;6.5;µg/m3;horaire;2023-08-16T23:00:00+02:00;2023-08-16T23:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;PM2.5;6001;5.1;µg/m3;horaire;2023-08-16T18:00:00+02:00;2023-08-16T18:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;7.7;µg/m3;horaire;2023-08-16T02:00:00+02:00;2023-08-16T02:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;PM2.5;6001;5.2;µg/m3;horaire;2023-08-16T11:00:00+02:00;2023-08-16T11:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;7.8;µg/m3;horaire;2023-08-16T22:00:00+02:00;2023-08-16T22:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;PM2.5;6001;5.2;µg/m3;horaire;2023-08-16T15:00:00+02:00;2023-08-16T15:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;8.2;µg/m3;horaire;2023-08-15T00:00:00+02:00;2023-08-15T00:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;PM2.5;6001;5.2;µg/m3;horaire;2023-08-15T06:00:00+02:00;2023-08-15T06:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;8.6;µg/m3;horaire;2023-08-16T08:00:00+02:00;2023-08-16T08:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;PM2.5;6001;5.3;µg/m3;horaire;2023-08-16T09:00:00+02:00;2023-08-16T09:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;9.6;µg/m3;horaire;2023-08-18T08:00:00+02:00;2023-08-18T08:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;PM2.5;6001;6.2;µg/m3;horaire;2023-08-17T17:00:00+02:00;2023-08-17T17:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;9.8;µg/m3;horaire;2023-08-17T23:00:00+02:00;2023-08-17T23:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;PM2.5;6001;6.5;µg/m3;horaire;2023-08-17T15:00:00+02:00;2023-08-17T15:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;11.2;µg/m3;horaire;2023-08-16T06:00:00+02:00;2023-08-16T06:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;PM2.5;6001;6.7;µg/m3;horaire;2023-08-17T18:00:00+02:00;2023-08-17T18:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;11.5;µg/m3;horaire;2023-08-17T22:00:00+02:00;2023-08-17T22:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;PM2.5;6001;7.1;µg/m3;horaire;2023-08-17T19:00:00+02:00;2023-08-17T19:59:59+02:00;1;244500468
47.9102490000001,1.873344;"{""coordinates"": [1.873344, 47.9102490000001], ""type"": ""Point""}";Loiret;Saint-Jean-de-la-Ruelle;45285;St-Jean-de-la-Ruelle;FR34067;Urbaine;Fond;NO2;8;24.7;µg/m3;horaire;2023-08-15T23:00:00+02:00;2023-08-15T23:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;PM2.5;6001;7.2;µg/m3;horaire;2023-08-17T14:00:00+02:00;2023-08-17T14:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;PM2.5;6001;7.3;µg/m3;horaire;2023-08-18T04:00:00+02:00;2023-08-18T04:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;PM2.5;6001;7.4;µg/m3;horaire;2023-08-18T05:00:00+02:00;2023-08-18T05:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;PM2.5;6001;7.4;µg/m3;horaire;2023-08-18T00:00:00+02:00;2023-08-18T00:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;PM2.5;6001;7.5;µg/m3;horaire;2023-08-18T03:00:00+02:00;2023-08-18T03:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;PM2.5;6001;7.6;µg/m3;horaire;2023-08-17T20:00:00+02:00;2023-08-17T20:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;PM2.5;6001;7.7;µg/m3;horaire;2023-08-17T23:00:00+02:00;2023-08-17T23:59:59+02:00;1;244500468
47.837765,1.944658;"{""coordinates"": [1.944658, 47.837765], ""type"": ""Point""}";Loiret;Orléans;45234;La_Source-CNRS;FR34029;Urbaine;Fond;PM2.5;6001;7.9;µg/m3;horaire;2023-08-18T06:00:00+02:00;2023-08-18T06:59:59+02:00;1;244500468
